image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
IMG_20260512_222953~2.jpg,1,8,1,7,0,1.644,63.629,0.185
eliza_ball_01070058.png,1,8,1,7,0,1.645,63.629,0.109
eliza_ball_line_10003.png,1,8,1,7,0,1.645,63.629,0.095
IMG_20260512_223311~2.jpg,0,8,0,8,0,1.644,63.630,0.126
IMG_20260512_222957~2.jpg,1,8,1,7,0,1.644,63.629,0.151
robby_ball_far0371.png,1,8,1,7,0,1.645,63.629,0.240
alfie_lm_ball_line0049.png,1,8,1,7,0,1.646,63.630,0.106
max_ball_moving0388.png,1,8,1,7,0,1.644,63.629,0.353
pip_ball_size0166.png,1,8,1,7,0,1.645,63.629,0.213
max_ball_bottom0234.png,1,8,1,7,0,1.645,63.629,0.102
robby_ball_line0654.png,1,8,1,7,0,1.645,63.629,0.173
max_ball_bottom0042.png,1,8,1,7,0,1.644,63.630,0.116
IMG_20260512_223000~2.jpg,1,8,0,8,1,1.645,63.629,0.130
pip_natLight_moving_t0026.png,1,8,0,8,1,1.645,63.629,0.190
IMG_20260512_222115~3.jpg,1,8,1,7,0,1.645,63.630,0.117
IMG_20260512_223433~2.jpg,0,8,0,8,0,1.644,63.629,0.091
pip_ball_bottom0255.png,1,8,1,7,0,1.644,63.629,0.147
eliza_ball_line_10175.png,1,8,1,7,0,1.646,63.629,0.126
IMG_20260512_222516~3.jpg,0,8,0,8,0,1.645,63.628,0.119
max_ball_moving0187.png,0,8,0,8,0,1.645,63.629,0.302
IMG_20260512_222555.jpg,1,8,0,8,1,1.644,63.629,0.138
eliza_ball_01070052.png,1,8,1,7,0,1.645,63.629,0.151
IMG_20260512_222133.jpg,0,8,0,8,0,1.645,63.629,0.150
pip_natLight_ball_30481.png,1,8,0,8,1,1.645,63.629,0.117
eliza_ball_line_20179.png,1,8,1,7,0,1.645,63.629,0.140
max_ball_moving0394.png,0,8,0,8,0,1.645,63.630,0.268
pip_ball_size0161.png,1,8,1,7,0,1.645,63.629,0.217
robby_ball_far0185.png,1,8,1,7,0,1.644,63.629,0.204
IMG_20260512_222931~3.jpg,1,8,1,7,0,1.645,63.629,0.169
IMG_20260512_222124~2.jpg,2,8,1,7,1,1.645,63.629,0.202
max_ball_feet0276.png,1,8,1,7,0,1.645,63.629,0.116
IMG_20260512_223436.jpg,1,8,1,7,0,1.644,63.630,0.201
IMG_20260512_222436.jpg,2,8,0,8,2,1.645,63.630,0.141
ivy_ball_moving0303.png,1,8,1,7,0,1.645,63.629,0.173
max_ball_kickoff0010.png,1,6,1,5,0,1.644,63.629,0.078
eliza_ball_line_10075.png,1,8,1,7,0,1.645,63.629,0.142
bs152.png,1,8,1,7,0,1.645,63.630,0.138
IMG_20260512_222914.jpg,1,8,1,7,0,1.645,63.629,0.151
robby_rc16_ball20183.png,1,8,1,7,0,1.644,63.629,0.161
pip_ball_bottom_robots0001.png,1,8,1,7,0,1.644,63.629,0.130
IMG_20260512_223341~3.jpg,1,8,0,8,1,1.645,63.629,0.170
robby_ball_far0188.png,1,8,1,7,0,1.645,63.629,0.196
robby_ball_far0203.png,1,8,1,7,0,1.644,63.629,0.194
eliza_ball_line_20133.png,1,8,1,7,0,1.644,63.630,0.248
IMG_20260512_222443~2.jpg,1,8,1,7,0,1.645,63.630,0.161
IMG_20260512_223346.jpg,1,8,1,7,0,1.644,63.629,0.161
pip_natLight_ball_30506.png,1,8,1,7,0,1.646,63.629,0.167
IMG_20260512_222048~3.jpg,2,8,2,6,0,1.644,63.629,0.123
pip_ball_bottom0211.png,1,8,1,7,0,1.644,63.629,0.246
IMG_20260512_223416~2.jpg,1,8,1,7,0,1.645,63.629,0.141
IMG_20260512_222453.jpg,1,8,1,7,0,1.644,63.629,0.130
max_ball_kickoff0063.png,1,8,1,7,0,1.644,63.630,0.153
eobr1038.png,0,8,0,8,0,1.644,63.630,0.216
IMG_20260512_223313.jpg,1,8,1,7,0,1.645,63.629,0.175
len_goalie0439.png,1,8,1,7,0,1.645,63.629,0.176
IMG_20260512_222622.jpg,1,8,1,7,0,1.645,63.629,0.185
IMG_20260512_223325~3.jpg,1,8,1,7,0,1.645,63.629,0.174
alfie_lm_ball_line0385.png,1,8,1,7,0,1.644,63.629,0.113
IMG_20260512_223455.jpg,1,8,1,7,0,1.645,63.629,0.164
bs3-125.png,1,8,1,7,0,1.645,63.630,0.200
eliza_ball_line_50111.png,2,8,2,6,0,1.645,63.629,0.159
bs4-0.png,0,8,0,8,0,1.644,63.629,0.116
IMG_20260512_222916.jpg,2,8,2,6,0,1.645,63.629,0.150
pip_natLight_ball_30416.png,1,8,1,7,0,1.644,63.630,0.153
pip_ball_bottom0305.png,1,8,1,7,0,1.643,63.629,0.118
IMG_20260512_223327~2.jpg,1,8,1,7,0,1.643,63.629,0.154
robby_ball_far0402.png,1,8,1,7,0,1.644,63.629,0.194
pip_fp_ball0360.png,0,8,0,8,0,1.644,63.629,0.172
IMG_20260512_222601~3.jpg,2,8,2,6,0,1.645,63.629,0.183
IMG_20260512_222543~3.jpg,1,8,1,7,0,1.644,63.629,0.164
IMG_20260512_222544.jpg,1,8,1,7,0,1.645,63.630,0.145
eliza_ball_line_10163.png,1,8,1,7,0,1.645,63.629,0.152
IMG_20260512_222419.jpg,1,8,1,7,0,1.645,63.629,0.141
oisin_ball_robot0531.png,1,8,1,7,0,1.645,63.630,0.231
mA1088.png,0,8,0,8,0,1.644,63.629,0.170
eliza_ball_line_30096.png,2,8,2,6,0,1.644,63.630,0.220
eliza_ball_line_10084.png,1,8,1,7,0,1.645,63.630,0.134
pip_ball_bottom_robots0084.png,1,8,1,7,0,1.646,63.630,0.146
eliza_ball_01070208.png,1,8,0,8,1,1.644,63.629,0.142
pip_ball_size0571.png,1,8,0,8,1,1.645,63.630,0.141
IMG_20260512_223005~2.jpg,1,8,1,7,0,1.643,63.629,0.157
robby_rc16_ball20244.png,1,8,1,7,0,1.644,63.629,0.130
max_ball_moving0492.png,1,8,1,7,0,1.645,63.628,0.331
robby_rc16_ball20375.png,1,8,1,7,0,1.645,63.629,0.196
bs3-134.png,1,8,1,7,0,1.645,63.630,0.159
IMG_20260512_223005~3.jpg,1,8,1,7,0,1.646,63.629,0.125
robby_rc16_ball20431.png,1,8,1,7,0,1.645,63.629,0.176
max_ball_moving0430.png,0,8,0,8,0,1.644,63.629,0.247
eliza_ball_line_30126.png,2,8,2,6,0,1.645,63.629,0.187
max_ball_moving0371.png,1,8,1,7,0,1.645,63.630,0.295
IMG_20260512_223044.jpg,1,8,0,8,1,1.645,63.629,0.161
alfie_lm_ball_line0146.png,1,8,1,7,0,1.644,63.629,0.097
pip_natLight_moving_t0301.png,0,8,0,8,0,1.645,63.629,0.172
max_ball_moving0018.png,1,8,1,7,0,1.645,63.629,0.356
max_ball_feet0228.png,1,8,1,7,0,1.645,63.629,0.096
oisin_ball_robot0221.png,1,8,1,7,0,1.644,63.630,0.206
max_ball_moving0300.png,0,8,0,8,0,1.645,63.628,0.263
IMG_20260512_222938~3.jpg,1,8,0,8,1,1.644,63.629,0.127
bs4-369.png,1,8,1,7,0,1.645,63.629,0.160
IMG_20260512_222054~2.jpg,1,8,1,7,0,1.645,63.629,0.164
eobr804.png,2,8,1,7,1,1.647,63.629,0.310
IMG_20260512_222045~3.jpg,1,8,1,7,0,1.645,63.629,0.102
oisin_ball_robot0951.png,0,8,0,8,0,1.646,63.629,0.254
pip_ball_moving0145.png,1,8,1,7,0,1.646,63.630,0.203
IMG_20260512_223330~3.jpg,1,8,1,7,0,1.647,63.630,0.203
IMG_20260512_222950~4.jpg,1,8,1,7,0,1.644,63.630,0.152
IMG_20260512_223432~3.jpg,1,8,1,7,0,1.645,63.629,0.122
eliza_ball_line_20177.png,1,8,1,7,0,1.645,63.629,0.164
eliza_ball_line_30143.png,2,8,2,6,0,1.645,63.629,0.182
IMG_20260512_222426~3.jpg,1,8,0,8,1,1.646,63.630,0.154
eobr219.png,1,8,1,7,0,1.645,63.630,0.179
alfie_lm_ball_line0149.png,1,8,1,7,0,1.643,63.629,0.120
IMG_20260512_223024.jpg,1,8,1,7,0,1.646,63.629,0.242
IMG_20260512_222910~2.jpg,1,8,1,7,0,1.645,63.630,0.226
mA1182.png,1,8,1,7,0,1.645,63.629,0.274
len_goalie0387.png,1,8,1,7,0,1.644,63.629,0.216
max_ball_moving0498.png,1,8,1,7,0,1.644,63.629,0.331
pip_natLight_moving_b0211.png,0,8,0,8,0,1.644,63.629,0.070
max_ball_moving0274.png,0,8,0,8,0,1.644,63.629,0.263
eliza_ball_01070592.png,1,8,1,7,0,1.645,63.629,0.142
eliza_ball_line_20015.png,1,8,1,7,0,1.645,63.630,0.118
oisin_ball_robot0976.png,0,8,0,8,0,1.646,63.629,0.260
bs1-67.png,0,8,0,8,0,1.645,63.630,0.138
eliza_ball_line_30177.png,2,8,2,6,0,1.645,63.629,0.213
mA495.png,1,8,1,7,0,1.645,63.629,0.257
IMG_20260512_222620~2.jpg,1,8,1,7,0,1.644,63.629,0.148
pip_ball_size0001.png,1,8,1,7,0,1.645,63.630,0.218
max_ball_moving0158.png,1,8,1,7,0,1.644,63.629,0.306
IMG_20260512_222420.jpg,1,8,0,8,1,1.644,63.629,0.133
IMG_20260512_223344~3.jpg,1,8,1,7,0,1.645,63.629,0.156
pip_fp_ball0515.png,1,8,1,7,0,1.645,63.629,0.193
max_ball_moving0384.png,1,8,1,7,0,1.644,63.630,0.361
oisin_ball_robot0021.png,3,8,3,5,0,1.644,63.628,0.312
bs459.png,1,8,1,7,0,1.645,63.630,0.136
IMG_20260512_223326~2.jpg,1,8,1,7,0,1.645,63.629,0.165
IMG_20260512_222120~3.jpg,1,8,0,8,1,1.644,63.630,0.189
IMG_20260512_222047.jpg,2,8,1,7,1,1.644,63.629,0.113
IMG_20260512_222454.jpg,1,8,1,7,0,1.644,63.629,0.160
robby_rc16_ball0110.png,1,8,1,7,0,1.646,63.629,0.127
eliza_ball_01070552.png,1,8,1,7,0,1.645,63.630,0.110
pip_natLight_ball_10151.png,0,8,0,8,0,1.645,63.629,0.188
eobr174.png,1,8,1,7,0,1.645,63.629,0.205
max_ball_feet0278.png,1,8,1,7,0,1.645,63.629,0.092
robby_ball_far0137.png,1,8,1,7,0,1.644,63.629,0.189
pip_ball_bottom0479.png,1,8,0,8,1,1.645,63.629,0.184
IMG_20260512_222952~2.jpg,1,8,1,7,0,1.645,63.629,0.167
eliza_ball_line_20141.png,1,8,1,7,0,1.645,63.629,0.121
IMG_20260512_223310~2.jpg,1,8,1,7,0,1.645,63.629,0.150
bs2-3.png,0,8,0,8,0,1.644,63.630,0.217
IMG_20260512_223424~3.jpg,2,8,2,6,0,1.645,63.629,0.172
mA1263.png,1,8,1,7,0,1.645,63.629,0.231
max_ball_bottom0052.png,1,8,1,7,0,1.645,63.629,0.121
pip_natLight_ball_10111.png,1,8,1,7,0,1.645,63.629,0.190
IMG_20260512_222444~3.jpg,2,8,2,6,0,1.644,63.629,0.185
IMG_20260512_222051~2.jpg,2,8,2,6,0,1.645,63.629,0.171
alfie_lm_ball_line0305.png,1,8,1,7,0,1.644,63.629,0.123
IMG_20260512_222430.jpg,1,8,0,8,1,1.646,63.629,0.161
pip_natLight_moving_b0241.png,0,8,0,8,0,1.645,63.630,0.135
IMG_20260512_223452~2.jpg,1,8,1,7,0,1.645,63.629,0.230
eobr58.png,2,8,1,7,1,1.645,63.629,0.223
IMG_20260512_223329~2.jpg,1,8,1,7,0,1.645,63.629,0.156
oisin_ball_robot0691.png,1,8,1,7,0,1.645,63.629,0.259
eliza_ball_line_20119.png,1,8,1,7,0,1.645,63.630,0.153
robby_rc16_ball20641.png,1,8,1,7,0,1.644,63.629,0.197
mA779.png,1,8,0,8,1,1.646,63.629,0.211
IMG_20260512_223019.jpg,1,8,1,7,0,1.644,63.629,0.179
IMG_20260512_222501~4.jpg,1,8,1,7,0,1.644,63.629,0.147
robby_rc16_ball20133.png,0,8,0,8,0,1.645,63.629,0.173
pip_natLight_ball_10096.png,0,8,0,8,0,1.645,63.629,0.164
max_ball_feet0198.png,1,8,1,7,0,1.644,63.629,0.086
IMG_20260512_222043~2.jpg,1,8,1,7,0,1.646,63.629,0.150
IMG_20260512_223006.jpg,1,8,1,7,0,1.645,63.630,0.160
IMG_20260512_222450~3.jpg,1,8,1,7,0,1.645,63.630,0.122
IMG_20260512_223433.jpg,0,8,0,8,0,1.645,63.629,0.115
oisin_ball_robot0836.png,1,8,1,7,0,1.645,63.629,0.296
mA819.png,1,8,1,7,0,1.645,63.629,0.216
pip_natLight_ball_30421.png,1,8,1,7,0,1.644,63.630,0.161
IMG_20260512_222039~2.jpg,1,8,1,7,0,1.645,63.629,0.129
alfie_lm_ball_line0519.png,1,8,1,7,0,1.644,63.629,0.140
eliza_ball_line_20153.png,1,8,1,7,0,1.645,63.629,0.131
