image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
IMG_20260512_222959.jpg,1,8,1,7,0,1.633,12.111,0.250
robby_rc16_ball20306.png,1,8,1,7,0,1.634,12.112,0.290
eliza_ball_line_30100.png,2,8,2,6,0,1.634,12.111,0.360
eliza_ball_01070557.png,1,8,1,7,0,1.635,12.111,0.514
robby_ball_far0311.png,1,8,1,7,0,1.634,12.111,0.452
pip_ball_bottom_robots0036.png,1,8,1,7,0,1.635,12.111,0.389
robby_rc16_ball0292.png,1,8,1,7,0,1.634,12.112,0.194
eliza_ball_line_30108.png,2,8,2,6,0,1.634,12.111,0.350
eliza_ball_line_20013.png,1,8,1,7,0,1.633,12.111,0.192
IMG_20260512_223047.jpg,2,8,1,7,1,1.635,12.111,0.144
mA1119.png,1,8,1,7,0,1.634,12.111,0.583
bs1-62.png,0,8,0,8,0,1.634,12.111,0.313
IMG_20260512_223337~2.jpg,1,8,1,7,0,1.634,12.112,0.245
eliza_ball_line_30213.png,2,8,1,7,1,1.634,12.111,0.355
oisin_ball_robot0986.png,0,8,0,8,0,1.635,12.111,0.304
robby_ball_line0653.png,1,8,1,7,0,1.634,12.111,0.309
IMG_20260512_222458.jpg,1,8,1,7,0,1.634,12.111,0.218
ivy_ball_moving0141.png,1,8,1,7,0,1.633,12.111,0.410
IMG_20260512_222039~3.jpg,1,8,1,7,0,1.633,12.111,0.220
pip_natLight_moving_b0356.png,1,8,1,7,0,1.634,12.111,0.133
robby_ball_line0360.png,1,8,1,7,0,1.633,12.111,0.305
eobr4.png,2,8,1,7,1,1.633,12.111,0.559
eliza_ball_line_30252.png,2,8,2,6,0,1.634,12.111,0.328
eliza_ball_line_10120.png,1,8,1,7,0,1.634,12.111,0.175
alfie_lm_ball_line0425.png,1,8,1,7,0,1.634,12.111,0.162
ivy_ball_moving0006.png,1,8,1,7,0,1.635,12.111,0.313
oisin_ball_robot0561.png,1,8,0,8,1,1.634,12.111,0.280
IMG_20260512_222953~2.jpg,1,8,1,7,0,1.635,12.111,0.295
eliza_ball_01070058.png,1,8,1,7,0,1.634,12.111,0.215
eliza_ball_line_10003.png,1,8,1,7,0,1.633,12.111,0.256
IMG_20260512_223311~2.jpg,0,8,0,8,0,1.634,12.112,0.247
IMG_20260512_222957~2.jpg,1,8,1,7,0,1.633,12.112,0.306
robby_ball_far0371.png,1,8,1,7,0,1.633,12.112,0.365
alfie_lm_ball_line0049.png,1,8,1,7,0,1.634,12.111,0.276
max_ball_moving0388.png,1,8,1,7,0,1.633,12.111,0.503
pip_ball_size0166.png,1,8,1,7,0,1.635,12.111,0.379
max_ball_bottom0234.png,1,8,1,7,0,1.634,12.111,0.215
robby_ball_line0654.png,1,8,1,7,0,1.634,12.111,0.303
max_ball_bottom0042.png,1,8,0,8,1,1.634,12.111,0.230
IMG_20260512_223000~2.jpg,1,8,0,8,1,1.634,12.111,0.252
pip_natLight_moving_t0026.png,1,8,1,7,0,1.633,12.112,0.414
IMG_20260512_222115~3.jpg,1,8,1,7,0,1.633,12.111,0.311
IMG_20260512_223433~2.jpg,0,8,0,8,0,1.633,12.111,0.173
pip_ball_bottom0255.png,1,8,1,7,0,1.634,12.112,0.275
eliza_ball_line_10175.png,1,8,1,7,0,1.635,12.111,0.245
IMG_20260512_222516~3.jpg,0,8,0,8,0,1.635,12.111,0.252
max_ball_moving0187.png,0,8,0,8,0,1.634,12.111,0.558
IMG_20260512_222555.jpg,1,8,1,7,0,1.635,12.111,0.266
eliza_ball_01070052.png,1,8,1,7,0,1.634,12.111,0.492
IMG_20260512_222133.jpg,0,8,0,8,0,1.634,12.111,0.176
pip_natLight_ball_30481.png,1,8,0,8,1,1.634,12.111,0.396
eliza_ball_line_20179.png,1,8,1,7,0,1.634,12.111,0.460
max_ball_moving0394.png,0,8,0,8,0,1.633,12.111,0.551
pip_ball_size0161.png,1,8,1,7,0,1.634,12.111,0.379
robby_ball_far0185.png,1,8,1,7,0,1.633,12.111,0.396
IMG_20260512_222931~3.jpg,1,8,1,7,0,1.633,12.111,0.310
IMG_20260512_222124~2.jpg,2,8,1,7,1,1.634,12.112,0.337
max_ball_feet0276.png,1,8,1,7,0,1.634,12.111,0.224
IMG_20260512_223436.jpg,1,8,1,7,0,1.634,12.111,0.287
