image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
IMG_20260512_222133.jpg,0,8,0,8,0,5.135,7.487,0.878
pip_natLight_ball_30481.png,1,8,0,8,1,10.179,7.603,0.755
eliza_ball_line_20179.png,1,8,1,7,0,14.913,7.205,0.727
max_ball_moving0394.png,0,8,0,8,0,12.010,7.073,0.749
pip_ball_size0161.png,1,8,1,7,0,11.815,7.077,0.877
robby_ball_far0185.png,1,8,1,7,0,10.984,7.415,0.759
IMG_20260512_222931~3.jpg,1,8,1,7,0,5.232,7.274,0.831
IMG_20260512_222124~2.jpg,2,8,2,6,0,5.150,7.151,0.736
max_ball_feet0276.png,1,8,1,7,0,14.625,9.114,0.772
IMG_20260512_223436.jpg,1,8,1,7,0,5.338,8.888,0.746
IMG_20260512_222436.jpg,2,8,1,7,1,5.638,8.455,0.804
ivy_ball_moving0303.png,1,8,1,7,0,13.324,8.307,0.747
max_ball_kickoff0010.png,1,8,1,7,0,10.748,8.315,0.755
eliza_ball_line_10075.png,1,8,1,7,0,12.981,8.208,0.730
bs152.png,1,8,1,7,0,9.393,8.226,0.730
IMG_20260512_222914.jpg,1,8,1,7,0,5.261,8.220,0.785
robby_rc16_ball20183.png,1,8,1,7,0,10.165,8.403,0.767
pip_ball_bottom_robots0001.png,1,8,1,7,0,13.929,8.599,0.882
IMG_20260512_223341~3.jpg,1,8,1,7,0,5.353,7.335,0.764
robby_ball_far0188.png,1,8,1,7,0,10.804,7.049,0.726
robby_ball_far0203.png,1,8,1,7,0,10.712,7.011,0.752
eliza_ball_line_20133.png,1,8,1,7,0,14.695,7.126,0.729
IMG_20260512_222443~2.jpg,1,8,1,7,0,5.106,7.256,0.726
IMG_20260512_223346.jpg,1,8,1,7,0,5.240,8.273,0.785
pip_natLight_ball_30506.png,1,8,1,7,0,10.574,8.856,0.742
IMG_20260512_222048~3.jpg,2,8,2,6,0,5.177,8.943,0.772
pip_ball_bottom0211.png,1,8,1,7,0,13.477,10.102,1.263
IMG_20260512_223416~2.jpg,1,8,1,7,0,5.187,7.613,0.754
IMG_20260512_222453.jpg,1,8,1,7,0,5.129,7.114,0.744
max_ball_kickoff0063.png,1,8,1,7,0,13.885,7.161,0.737
eobr1038.png,0,8,0,8,0,9.675,7.777,0.773
IMG_20260512_223313.jpg,1,8,1,7,0,5.226,7.303,0.759
len_goalie0439.png,1,8,1,7,0,14.793,7.134,0.724
IMG_20260512_222622.jpg,1,8,1,7,0,5.450,7.360,0.765
IMG_20260512_223325~3.jpg,1,8,1,7,0,6.954,9.863,1.253
alfie_lm_ball_line0385.png,1,8,1,7,0,16.814,9.708,0.923
IMG_20260512_223455.jpg,1,8,1,7,0,5.193,7.861,0.865
bs3-125.png,1,8,1,7,0,9.641,7.935,0.758
