image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
pip_ball_bottom0383.png,1,8,0,8,1,1.646,74.972,0.156
IMG_20260512_222934~2.jpg,1,8,1,7,0,1.645,74.973,0.216
alfie_lm_ball_line0507.png,1,8,1,7,0,1.645,74.973,0.092
eliza_ball_01070359.png,1,8,1,7,0,1.646,74.972,0.249
eobr377.png,0,8,0,8,0,1.645,74.972,0.097
IMG_20260512_222422~2.jpg,1,8,1,7,0,1.645,74.973,0.160
IMG_20260512_223332~2.jpg,1,8,1,7,0,1.645,74.972,0.242
IMG_20260512_222507~3.jpg,1,8,1,7,0,1.644,74.972,0.231
bs4-148.png,1,8,1,7,0,1.646,74.972,0.204
eobr200.png,0,8,0,8,0,1.646,74.972,0.164
mA355.png,0,8,0,8,0,1.644,74.972,0.136
eobr525.png,0,8,0,8,0,1.646,74.971,0.195
alfie_lm_ball_line0483.png,1,8,1,7,0,1.646,74.972,0.154
robby_ball_far0395.png,1,8,1,7,0,1.646,74.973,0.217
oisin_ball_robot0736.png,1,8,1,7,0,1.646,74.972,0.188
IMG_20260512_222950~2.jpg,1,8,1,7,0,1.645,74.972,0.155
len_goalie0455.png,1,8,1,7,0,1.646,74.971,0.134
robby_ball_far0195.png,1,8,1,7,0,1.647,74.973,0.201
IMG_20260512_222418~3.jpg,1,8,0,8,1,1.645,74.972,0.192
eliza_ball_line_20001.png,1,8,1,7,0,1.646,74.971,0.157
oisin_ball_robot0431.png,1,8,1,7,0,1.646,74.972,0.115
max_ball_kickoff0129.png,1,8,1,7,0,1.645,74.973,0.088
robby_rc16_ball20297.png,1,8,1,7,0,1.646,74.972,0.143
IMG_20260512_222959.jpg,1,8,1,7,0,1.646,74.972,0.188
robby_rc16_ball20306.png,1,8,1,7,0,1.645,74.972,0.128
eliza_ball_line_30100.png,2,8,2,6,0,1.645,74.974,0.194
eliza_ball_01070557.png,1,8,0,8,1,1.646,74.972,0.258
robby_ball_far0311.png,1,8,1,7,0,1.646,74.971,0.213
pip_ball_bottom_robots0036.png,1,8,1,7,0,1.644,74.972,0.175
robby_rc16_ball0292.png,1,8,1,7,0,1.645,74.973,0.087
eliza_ball_line_30108.png,2,8,2,6,0,1.645,74.973,0.133
eliza_ball_line_20013.png,1,8,1,7,0,1.646,74.972,0.124
IMG_20260512_223047.jpg,2,8,1,7,1,1.644,74.972,0.200
mA1119.png,1,8,1,7,0,1.646,74.973,0.259
bs1-62.png,0,8,0,8,0,1.645,74.972,0.127
IMG_20260512_223337~2.jpg,1,8,0,8,1,1.646,74.972,0.207
eliza_ball_line_30213.png,2,8,2,6,0,1.645,74.972,0.137
oisin_ball_robot0986.png,0,8,0,8,0,1.646,74.973,0.129
robby_ball_line0653.png,1,8,1,7,0,1.645,74.972,0.171
IMG_20260512_222458.jpg,1,8,0,8,1,1.645,74.972,0.159
ivy_ball_moving0141.png,1,8,1,7,0,1.645,74.972,0.155
IMG_20260512_222039~3.jpg,1,8,1,7,0,1.646,74.973,0.215
pip_natLight_moving_b0356.png,1,8,1,7,0,1.645,74.972,0.166
robby_ball_line0360.png,1,8,1,7,0,1.646,74.972,0.144
eobr4.png,2,8,1,7,1,1.646,74.972,0.163
eliza_ball_line_30252.png,2,8,2,6,0,1.645,74.973,0.158
eliza_ball_line_10120.png,1,8,1,7,0,1.646,74.972,0.119
alfie_lm_ball_line0425.png,1,8,1,7,0,1.646,74.972,0.094
ivy_ball_moving0006.png,1,8,1,7,0,1.645,74.972,0.122
oisin_ball_robot0561.png,1,8,0,8,1,1.645,74.973,0.181
IMG_20260512_222953~2.jpg,1,8,1,7,0,1.646,74.973,0.158
eliza_ball_01070058.png,1,8,1,7,0,1.645,74.972,0.117
eliza_ball_line_10003.png,1,8,1,7,0,1.646,74.972,0.156
IMG_20260512_223311~2.jpg,0,8,0,8,0,1.646,74.973,0.224
IMG_20260512_222957~2.jpg,1,8,1,7,0,1.646,74.972,0.181
robby_ball_far0371.png,1,8,1,7,0,1.646,74.972,0.210
alfie_lm_ball_line0049.png,1,8,1,7,0,1.645,74.972,0.169
max_ball_moving0388.png,1,8,1,7,0,1.645,74.973,0.305
pip_ball_size0166.png,1,8,1,7,0,1.646,74.973,0.166
max_ball_bottom0234.png,1,8,1,7,0,1.645,74.972,0.151
robby_ball_line0654.png,1,8,1,7,0,1.645,74.973,0.124
max_ball_bottom0042.png,1,8,1,7,0,1.645,74.972,0.140
IMG_20260512_223000~2.jpg,1,8,0,8,1,1.645,74.972,0.197
pip_natLight_moving_t0026.png,1,8,1,7,0,1.646,74.972,0.203
IMG_20260512_222115~3.jpg,1,8,1,7,0,1.645,74.972,0.133
IMG_20260512_223433~2.jpg,0,8,0,8,0,1.644,74.973,0.106
pip_ball_bottom0255.png,1,8,1,7,0,1.645,74.972,0.157
eliza_ball_line_10175.png,1,8,1,7,0,1.646,74.972,0.169
IMG_20260512_222516~3.jpg,0,8,0,8,0,1.645,74.971,0.166
max_ball_moving0187.png,0,8,0,8,0,1.645,74.974,0.268
IMG_20260512_222555.jpg,1,8,0,8,1,1.647,74.972,0.128
eliza_ball_01070052.png,1,8,1,7,0,1.645,74.972,0.166
IMG_20260512_222133.jpg,0,8,0,8,0,1.646,74.972,0.083
pip_natLight_ball_30481.png,1,8,0,8,1,1.646,74.973,0.146
eliza_ball_line_20179.png,1,8,1,7,0,1.647,74.972,0.188
max_ball_moving0394.png,0,8,0,8,0,1.645,74.972,0.232
pip_ball_size0161.png,1,8,1,7,0,1.646,74.971,0.208
robby_ball_far0185.png,1,8,1,7,0,1.645,74.973,0.183
IMG_20260512_222931~3.jpg,1,8,1,7,0,1.646,74.973,0.197
IMG_20260512_222124~2.jpg,2,8,2,6,0,1.645,74.972,0.162
max_ball_feet0276.png,1,8,1,7,0,1.647,74.972,0.130
IMG_20260512_223436.jpg,1,8,0,8,1,1.645,74.973,0.172
IMG_20260512_222436.jpg,2,8,1,7,1,1.646,74.973,0.145
ivy_ball_moving0303.png,1,8,1,7,0,1.644,74.971,0.148
max_ball_kickoff0010.png,1,8,1,7,0,1.645,74.972,0.098
eliza_ball_line_10075.png,1,8,1,7,0,1.646,74.974,0.136
bs152.png,1,8,1,7,0,1.644,74.973,0.163
IMG_20260512_222914.jpg,1,8,1,7,0,1.646,74.972,0.179
robby_rc16_ball20183.png,1,8,1,7,0,1.646,74.972,0.165
pip_ball_bottom_robots0001.png,1,8,1,7,0,1.645,74.973,0.161
IMG_20260512_223341~3.jpg,1,8,0,8,1,1.646,74.972,0.230
robby_ball_far0188.png,1,8,1,7,0,1.645,74.972,0.160
robby_ball_far0203.png,1,8,1,7,0,1.646,74.972,0.191
eliza_ball_line_20133.png,1,8,1,7,0,1.647,74.974,0.114
IMG_20260512_222443~2.jpg,1,8,1,7,0,1.645,74.972,0.177
IMG_20260512_223346.jpg,1,8,0,8,1,1.645,74.972,0.185
pip_natLight_ball_30506.png,1,8,1,7,0,1.645,74.972,0.152
IMG_20260512_222048~3.jpg,2,8,2,6,0,1.646,74.973,0.161
pip_ball_bottom0211.png,1,8,0,8,1,1.646,74.972,0.190
IMG_20260512_223416~2.jpg,1,8,1,7,0,1.646,74.972,0.149
IMG_20260512_222453.jpg,1,8,1,7,0,1.645,74.972,0.160
max_ball_kickoff0063.png,1,8,1,7,0,1.645,74.973,0.170
eobr1038.png,0,8,0,8,0,1.646,74.972,0.189
